SOC [%],Voltage [V],Frequency [Hz],Re(Ztot) [Ohm],-Im(Ztot) [Ohm]
20,1.1791322,1.0000639,0.68815148,0.37323031
20,1.1791114,0.79363066,0.72451419,0.44157371
20,1.1791486,0.63090527,0.77233422,0.51973283
20,1.1792003,0.50154078,0.83246809,0.61160624
20,1.1792575,0.39774463,0.91974318,0.71753126
20,1.1793395,0.3161931,1.027925,0.82908064
20,1.1794579,0.25122195,1.1707439,0.93559784
20,1.1796058,0.19933917,1.3486555,1.0333759
20,1.179781,0.15860692,1.5501641,1.1001388
20,1.1799709,0.12593903,1.7685665,1.1262691
20,1.1801454,0.10007046,1.9797171,1.1103883
10,1.128787,100003.71,0.59552723,-0.19048265
10,1.128796,79433.273,0.59374762,-0.14612643
10,1.1287978,63093.824,0.59110302,-0.10975931
10,1.1288035,50122.477,0.59324491,-0.080718443
10,1.1288038,39814.059,0.59773791,-0.056039542
10,1.1288012,31621.139,0.60167456,-0.035778482
10,1.1288087,25116.91,0.60322851,-0.022207359
10,1.128808,19948.785,0.60825861,-0.010147639
10,1.1288087,15847.683,0.61260188,0.0018946265
10,1.1288118,12590.93,0.61649489,0.01208791
10,1.1288155,10002.226,0.62317848,0.020451071
10,1.1288096,7943.999,0.62739128,0.028432762
10,1.1287982,6307.7339,0.63406807,0.033102103
10,1.1288017,5011.604,0.64017278,0.040418189
10,1.1288035,3981.2744,0.64550996,0.047912147
10,1.1288115,3161.0117,0.6535576,0.052776515
10,1.1288054,2510.8032,0.66083729,0.058946811
10,1.1288067,1995.6388,0.67116624,0.065928891
10,1.1288087,1585.5074,0.68164945,0.073517278
10,1.1288104,1258.7913,0.69192296,0.081671007
10,1.1288123,1000.3202,0.70201135,0.088884354
10,1.1288083,794.23785,0.71433479,0.096633017
10,1.1288079,631.00964,0.72771078,0.104042
10,1.1288092,501.44418,0.74359983,0.11516405
10,1.128809,398.08914,0.75987846,0.12371273
10,1.1288147,316.31589,0.77785826,0.13224787
10,1.1288134,251.04433,0.80017,0.14258406
10,1.128818,199.55299,0.82006431,0.15222819
10,1.1288171,158.42841,0.84620219,0.16194966
10,1.128813,125.84567,0.87249458,0.16886204
10,1.1288109,100.03201,0.9020288,0.1755126
10,1.1288133,79.415512,0.92947304,0.18215196
10,1.1288133,63.082298,0.96011364,0.18537627
10,1.1288213,50.144421,0.98922485,0.18814404
10,1.1288197,39.808914,1.01802,0.18815304
10,1.1288309,31.629555,1.0456371,0.19030146
10,1.128842,25.104433,1.0747892,0.18975912
10,1.1288308,19.955299,1.1012183,0.19233969
10,1.1288407,15.857577,1.1249379,0.19560882
10,1.1288239,12.600809,1.1513106,0.19927557
10,1.1288047,10.003201,1.1770066,0.20598403
10,1.1288322,7.9395323,1.2030027,0.2111748
10,1.1287988,6.3105812,1.2289599,0.22185431
10,1.1287771,5.0080128,1.2560226,0.23366535
10,1.128834,3.9778516,1.2843553,0.24725591
10,1.1288083,3.1629555,1.3130814,0.26427582
10,1.1288072,2.5136747,1.3423136,0.28630328
10,1.1288868,1.99553,1.371533,0.31073651
10,1.1288446,1.5853286,1.4045055,0.34257463
10,1.1288741,1.2596742,1.4359477,0.3813858
10,1.1288135,1.0000639,1.4714047,0.43062082
10,1.1289384,0.79363066,1.5094496,0.49131337
10,1.1288996,0.63090527,1.5555756,0.56469005
10,1.1288158,0.50154078,1.6060727,0.65357816
10,1.1288953,0.39774463,1.6739588,0.76244497
10,1.1289587,0.3161931,1.7574906,0.88625127
10,1.1289283,0.25122195,1.8700852,1.02838
10,1.1288714,0.19933917,2.0126605,1.190608
10,1.1288277,0.15860692,2.1937118,1.3512441
10,1.1288022,0.12593903,2.4287014,1.4989978
10,1.1288009,0.10007046,2.7063615,1.6185278
10,1.1264145,100003.71,0.5871852,-0.18965113
10,1.1278932,79433.273,0.58741009,-0.14446983
10,1.1280389,63093.824,0.5900954,-0.10929532
10,1.1281737,50122.477,0.5902456,-0.078631304
10,1.1282991,39814.059,0.59242547,-0.056375269
10,1.1283876,31621.139,0.59930223,-0.036001027
10,1.1284667,25116.91,0.60315371,-0.023384087
10,1.1285353,19948.785,0.60798085,-0.0097829783
10,1.1285872,15847.683,0.61141896,0.0019149981
10,1.1286285,12590.93,0.61479688,0.010028706
10,1.128672,10002.226,0.61913902,0.02108133
10,1.128708,7943.999,0.62561148,0.025089817
10,1.1287336,6307.7339,0.63136703,0.034092188
10,1.1287657,5011.604,0.63681829,0.041025925
10,1.1287912,3981.2744,0.64455026,0.047983013
10,1.1288131,3161.0117,0.65250492,0.05431075
10,1.1288328,2510.8032,0.66057581,0.060574163
10,1.1288604,1995.6388,0.66784054,0.066918075
10,1.1288768,1585.5074,0.6792419,0.072691008
10,1.1288863,1258.7913,0.68835962,0.078422785
10,1.1289136,1000.3202,0.70132178,0.087715983
10,1.128922,794.23785,0.71292669,0.096157484
10,1.1289251,631.00964,0.72639239,0.10434665
10,1.1289449,501.44418,0.74300152,0.11195898
10,1.1289575,398.08914,0.75725162,0.1234786
10,1.1289666,316.31589,0.77731502,0.13265745
10,1.1289634,251.04433,0.79807228,0.14168997
10,1.1289836,199.55299,0.81923908,0.15191142
10,1.1289905,158.42841,0.84546632,0.1600967
10,1.1289995,125.84567,0.87072968,0.17049302
10,1.1290034,100.03201,0.89990216,0.17701736
10,1.1290127,79.415512,0.92688167,0.18237588
10,1.1290114,63.082298,0.9578687,0.1858706
10,1.1290247,50.144421,0.98620349,0.18674979
10,1.1290354,39.808914,1.0165484,0.18659921
10,1.1290443,31.629555,1.0434293,0.19044884
10,1.1290565,25.104433,1.0728188,0.19021049
10,1.1290483,19.955299,1.0982692,0.19230968
10,1.1290601,15.857577,1.1241646,0.19618338
10,1.1290511,12.600809,1.1492442,0.19935587
10,1.1290439,10.003201,1.1740233,0.20476353
10,1.1290734,7.9395323,1.1988953,0.21053946
10,1.1290501,6.3105812,1.2268491,0.22067459
10,1.1290351,5.0080128,1.2537792,0.23345993
10,1.1290759,3.9778516,1.2822143,0.2468327
10,1.1290487,3.1629555,1.3092233,0.26447418
10,1.129035,2.5136747,1.338007,0.28551123
10,1.1291176,1.99553,1.3689791,0.31104439
10,1.1291364,1.5853286,1.4007548,0.34260777
10,1.1291248,1.2596742,1.4323093,0.38160545
10,1.1291265,1.0000639,1.4679043,0.43096673
10,1.1292366,0.79363066,1.506408,0.48955911
10,1.1291622,0.63090527,1.5514228,0.56416005
10,1.1291468,0.50154078,1.6031483,0.65217006
10,1.1292455,0.39774463,1.669593,0.76206869
10,1.1292838,0.3161931,1.7535192,0.88509887
10,1.1292329,0.25122195,1.8629886,1.0317246
10,1.1291696,0.19933917,2.0002241,1.1957883
10,1.1291356,0.15860692,2.1811898,1.3601851
10,1.1291268,0.12593903,2.4165809,1.5184988
10,1.1291258,0.10007046,2.6950161,1.6484226
0,0.97684896,100003.71,0.63346678,-0.18702152
0,0.97685635,79433.273,0.63385111,-0.14111648
0,0.97686106,63093.824,0.6359362,-0.10582294
0,0.97686237,50122.477,0.63780993,-0.077938087
0,0.97686094,39814.059,0.63906729,-0.049667474
0,0.97686249,31621.139,0.64436877,-0.031727284
0,0.97686625,25116.91,0.64722127,-0.016978815
0,0.97685993,19948.785,0.65264148,-0.0046061249
0,0.97687191,15847.683,0.6563248,0.0082841115
0,0.97687501,12590.93,0.66051114,0.018872676
0,0.97686875,10002.226,0.66850674,0.02972604
0,0.97687471,7943.999,0.67537206,0.037084933
0,0.97686774,6307.7339,0.68176645,0.046393551
0,0.97686601,5011.604,0.68850404,0.053682361
0,0.97687054,3981.2744,0.69907677,0.060494978
0,0.97687155,3161.0117,0.70609534,0.070942007
0,0.97687751,2510.8032,0.71577644,0.078413606
0,0.97687501,1995.6388,0.72974229,0.088804975
0,0.97687709,1585.5074,0.74301052,0.10067675
0,0.97688097,1258.7913,0.75413322,0.10980996
0,0.97688484,1000.3202,0.76759392,0.12220001
0,0.97688532,794.23785,0.78507,0.13203681
0,0.97688228,631.00964,0.80298477,0.14479764
0,0.97688615,501.44418,0.82185233,0.15864627
0,0.97688878,398.08914,0.84313238,0.17527291
0,0.97688967,316.31589,0.8662948,0.1919657
0,0.9768911,251.04433,0.89404672,0.21262057
0,0.97690153,199.55299,0.92276984,0.23175804
0,0.97689885,158.42841,0.95537937,0.25457659
0,0.97689831,125.84567,0.9905228,0.27836904
0,0.9768939,100.03201,1.0329323,0.3044152
0,0.97690368,79.415512,1.0788993,0.3296701
0,0.97691202,63.082298,1.1332102,0.35536245
0,0.97692513,50.144421,1.1895987,0.37933388
0,0.97691739,39.808914,1.2519337,0.39973417
0,0.97693455,31.629555,1.3167697,0.41933474
0,0.97695851,25.104433,1.3848994,0.43411857
0,0.97691905,19.955299,1.4529006,0.44512483
0,0.97695935,15.857577,1.518742,0.45453691
0,0.97689319,12.600809,1.5838345,0.4638513
0,0.97684199,10.003201,1.6467519,0.47445038
0,0.97695237,7.9395323,1.7051947,0.48614135
0,0.9768346,6.3105812,1.7609516,0.50230837
0,0.97677398,5.0080128,1.8114781,0.52723444
0,0.97690862,3.9778516,1.8602953,0.5624904
0,0.97679323,3.1629555,1.9059808,0.61272454
0,0.97675854,2.5136747,1.9494134,0.68230063
0,0.97698373,1.99553,1.9957712,0.77424043
0,0.976933,1.5853286,2.0472844,0.8963393
0,0.9769187,1.2596742,2.1071911,1.051332
0,0.97682017,1.0000639,2.1812127,1.2455292
0,0.97712362,0.79363066,2.2730179,1.4854585
0,0.97692865,0.63090527,2.3993566,1.7800078
0,0.97669208,0.50154078,2.5622854,2.1260965
0,0.9769128,0.39774463,2.789999,2.5483689
0,0.9770655,0.3161931,3.0814629,3.0126026
0,0.97676617,0.25122195,3.4810572,3.5412192
0,0.97627121,0.19933917,3.9778774,4.1210341
0,0.97593194,0.15860692,4.5943036,4.6940131
0,0.97579545,0.12593903,5.3556557,5.2694864
0,0.97568893,0.10007046,6.2191815,5.8168731
0,0.96645766,100003.71,0.63226777,-0.18510522
0,0.97098637,79433.273,0.63102573,-0.1419922
0,0.97145921,63093.824,0.63440043,-0.10526966
0,0.97187221,50122.477,0.63608551,-0.076236621
0,0.97229648,39814.059,0.63943881,-0.050744973
0,0.97259974,31621.139,0.64574683,-0.031142186
0,0.97293305,25116.91,0.64693111,-0.017589364
0,0.97317976,19948.785,0.65410727,-0.0021817281
0,0.97340459,15847.683,0.65619469,0.0078239413
0,0.97360951,12590.93,0.66283602,0.022351485
0,0.97380757,10002.226,0.66815513,0.028347446
0,0.97397929,7943.999,0.67496377,0.038051002
0,0.97413999,6307.7339,0.6811735,0.046119168
0,0.97430271,5011.604,0.68816882,0.05442195
0,0.97445399,3981.2744,0.69713271,0.062062427
0,0.97460192,3161.0117,0.70825285,0.070565626
0,0.9747346,2510.8032,0.71705806,0.080355577
0,0.97485822,1995.6388,0.72884351,0.087984413
0,0.97497708,1585.5074,0.74006057,0.096134827
0,0.97509164,1258.7913,0.7554093,0.10819935
0,0.97520018,1000.3202,0.77058274,0.11951624
0,0.97529954,794.23785,0.78520197,0.13204958
0,0.97538579,631.00964,0.80330271,0.14357644
0,0.97548032,501.44418,0.82137161,0.1582408
0,0.975564,398.08914,0.84426975,0.17531756
0,0.97564864,316.31589,0.86710513,0.19253333
0,0.97572535,251.04433,0.89364785,0.21241868
0,0.97579527,199.55299,0.92331332,0.23379348
0,0.97585797,158.42841,0.95601249,0.25401577
0,0.97591829,125.84567,0.99188435,0.27826959
0,0.97599238,100.03201,1.0338541,0.30442253
0,0.97604358,79.415512,1.0794979,0.33063203
0,0.97609931,63.082298,1.1318837,0.35304439
0,0.97614241,50.144421,1.1893272,0.37843114
0,0.97619361,39.808914,1.2505525,0.40133387
0,0.97623068,31.629555,1.315796,0.41892833
0,0.9762584,25.104433,1.3843006,0.43455857
0,0.97633797,19.955299,1.4505751,0.44590914
0,0.9763428,15.857577,1.5184397,0.45551226
0,0.9764536,12.600809,1.5842947,0.46488354
0,0.97655034,10.003201,1.6451201,0.47256178
0,0.97648787,7.9395323,1.7061199,0.48575431
0,0.97665805,6.3105812,1.7612786,0.5025177
0,0.97676677,5.0080128,1.8128828,0.52715516
0,0.97667956,3.9778516,1.8607018,0.56274408
0,0.97684765,3.1629555,1.9050838,0.61337376
0,0.97694063,2.5136747,1.9492182,0.68324542
0,0.97678006,1.99553,1.9961864,0.77398241
0,0.97695649,1.5853286,2.0463748,0.89623028
0,0.97699702,1.2596742,2.107693,1.0508701
0,0.97721821,1.0000639,2.1801877,1.244023
0,0.97695428,0.79363066,2.2707469,1.4859694
0,0.9771567,0.63090527,2.3988311,1.7794271
0,0.97745186,0.50154078,2.5601857,2.1257813
0,0.97721362,0.39774463,2.7870307,2.5485888
0,0.97689497,0.3161931,3.0737751,3.0189614
0,0.97696412,0.25122195,3.4756036,3.5459237
0,0.97715408,0.19933917,3.9807243,4.1242108
0,0.97713065,0.15860692,4.5964828,4.6980834
0,0.97674352,0.12593903,5.3503752,5.2784557
0,0.97613996,0.10007046,6.2014437,5.8482299
