SOC [%],Voltage [V],Frequency [Hz],Re(Ztot) [Ohm],-Im(Ztot) [Ohm]
20,1.2171687,1.5853286,0.59445727,0.27652228
20,1.2171946,1.2596742,0.62155575,0.31964844
20,1.2171822,1.0000639,0.65539849,0.36915496
20,1.2171842,0.79363066,0.69645953,0.43022487
20,1.2172107,0.63090527,0.7463783,0.498604
20,1.2172095,0.50154078,0.81307346,0.5751273
20,1.2172061,0.39774463,0.8945998,0.65975261
20,1.217223,0.3161931,1.0000231,0.74289745
20,1.2172567,0.25122195,1.1263763,0.82290667
20,1.217289,0.19933917,1.2749778,0.88646734
20,1.2173147,0.15860692,1.4388094,0.93077254
20,1.2173421,0.12593903,1.6082346,0.95208859
20,1.2173762,0.10007046,1.773659,0.94683665
10,1.1486642,100003.71,0.45350602,-0.12851502
10,1.1486695,79433.273,0.45282671,-0.096986711
10,1.1486768,63093.824,0.45266268,-0.070240319
10,1.1486731,50122.477,0.45171657,-0.048891466
10,1.148681,39814.059,0.45563266,-0.039442051
10,1.1486835,31621.139,0.45638329,-0.02009044
10,1.1486812,25116.91,0.45604596,-0.012281923
10,1.1486789,19948.785,0.45872235,-0.0091942204
10,1.1486822,15847.683,0.45809942,0.0027329889
10,1.1486878,12590.93,0.46353376,0.0078866323
10,1.1486864,10002.226,0.46384925,0.013497232
10,1.1486881,7943.999,0.46896994,0.023395268
10,1.1486794,6307.7339,0.47679409,0.022541994
10,1.1486796,5011.604,0.47806156,0.029994844
10,1.1486831,3981.2744,0.48750076,0.034693096
10,1.1486827,3161.0117,0.48954546,0.037336968
10,1.1486828,2510.8032,0.49399295,0.043973729
10,1.1486888,1995.6388,0.49909133,0.047245298
10,1.1486847,1585.5074,0.51014739,0.052931365
10,1.1486834,1258.7913,0.51317549,0.05804573
10,1.1486926,1000.3202,0.52793318,0.064531788
10,1.1486894,794.23785,0.53462642,0.070016935
10,1.1486877,631.00964,0.54166812,0.079503149
10,1.1486908,501.44418,0.55424958,0.084505409
10,1.1486963,398.08914,0.56851315,0.092879631
10,1.1486944,316.31589,0.57993472,0.097921364
10,1.1486944,251.04433,0.59737569,0.10739001
10,1.1486956,199.55299,0.6176554,0.11643197
10,1.1486967,158.42841,0.63395572,0.12307334
10,1.148699,125.84567,0.65276885,0.12586766
10,1.1487033,100.03201,0.67625862,0.13046239
10,1.1487043,79.415512,0.69658709,0.13207652
10,1.1486989,63.082298,0.72008437,0.13520832
10,1.1487072,50.144421,0.73767704,0.13196307
10,1.1487112,39.808914,0.76101238,0.1340134
10,1.148707,31.629555,0.77789402,0.13397889
10,1.148708,25.104433,0.79560941,0.13735825
10,1.148707,19.955299,0.81286436,0.1322567
10,1.1487008,15.857577,0.8327322,0.14247034
10,1.1487054,12.600809,0.84930503,0.14528072
10,1.1487138,10.003201,0.86847234,0.15350866
10,1.1487184,7.9395323,0.88595349,0.16244622
10,1.1487262,6.3105812,0.90565902,0.17404218
10,1.148734,5.0080128,0.92803884,0.18013507
10,1.1487119,3.9778516,0.94797361,0.19566433
10,1.1487042,3.1629555,0.96719414,0.21084484
10,1.1486968,2.5136747,0.99132776,0.23007962
10,1.1486921,1.99553,1.0140977,0.25349331
10,1.1487417,1.5853286,1.0367868,0.28431913
10,1.1487054,1.2596742,1.0629345,0.32056963
10,1.1487607,1.0000639,1.0877275,0.3660439
10,1.1487396,0.79363066,1.1202953,0.42390475
10,1.1487228,0.63090527,1.1547272,0.49198437
10,1.1487834,0.50154078,1.1996424,0.57818878
10,1.1488038,0.39774463,1.2572389,0.67826569
10,1.1487883,0.3161931,1.3331513,0.79894036
10,1.1487875,0.25122195,1.4304308,0.93510807
10,1.1488073,0.19933917,1.566952,1.0838827
10,1.1488447,0.15860692,1.7409202,1.2378161
10,1.1488836,0.12593903,1.9583142,1.3796784
10,1.1489173,0.10007046,2.2183592,1.4959934
10,1.1499414,100003.71,0.4510341,-0.12957762
10,1.14963,79433.273,0.45233893,-0.096445173
10,1.1494217,63093.824,0.45122379,-0.070713073
10,1.1492949,50122.477,0.45022234,-0.053116761
10,1.1492171,39814.059,0.44635874,-0.037275195
10,1.1491671,31621.139,0.4590795,-0.021228459
10,1.1491296,25116.91,0.45570648,-0.013493733
10,1.1491113,19948.785,0.45875996,-0.0043784627
10,1.1490837,15847.683,0.45875397,0.0029633858
10,1.1490773,12590.93,0.4649356,0.0071160821
10,1.1490647,10002.226,0.46880889,0.017732764
10,1.1490602,7943.999,0.47305021,0.020842893
10,1.1490381,6307.7339,0.47443965,0.025987234
10,1.1490297,5011.604,0.48104122,0.031597864
10,1.1490346,3981.2744,0.48604956,0.035570905
10,1.1490295,3161.0117,0.49337649,0.03877639
10,1.1490299,2510.8032,0.50077903,0.04513238
10,1.1490219,1995.6388,0.50449187,0.048049446
10,1.1490309,1585.5074,0.51068813,0.052670654
10,1.1490216,1258.7913,0.5158543,0.059165265
10,1.1490233,1000.3202,0.52818936,0.065668575
10,1.1490262,794.23785,0.53337151,0.074190661
10,1.1490278,631.00964,0.5463075,0.076781392
10,1.1490227,501.44418,0.55549681,0.083120495
10,1.1490194,398.08914,0.56877655,0.090004258
10,1.1490296,316.31589,0.57887578,0.10075086
10,1.1490339,251.04433,0.60148925,0.11120694
10,1.149024,199.55299,0.62030023,0.11775155
10,1.149027,158.42841,0.63717604,0.11995843
10,1.1490318,125.84567,0.65499252,0.12369978
10,1.149037,100.03201,0.6746276,0.13161379
10,1.1490349,79.415512,0.70102882,0.13228805
10,1.149034,63.082298,0.72151667,0.13386959
10,1.1490382,50.144421,0.74225509,0.13200478
10,1.1490377,39.808914,0.76116788,0.13363639
10,1.149035,31.629555,0.78023487,0.13602829
10,1.1490308,25.104433,0.79792917,0.13300325
10,1.1490363,19.955299,0.81261986,0.1387684
10,1.1490321,15.857577,0.83031249,0.14332139
10,1.1490463,12.600809,0.85057986,0.14737757
10,1.1490538,10.003201,0.86784887,0.14992109
10,1.149048,7.9395323,0.88865036,0.1598677
10,1.1490576,6.3105812,0.90639234,0.17208286
10,1.1490735,5.0080128,0.92503709,0.18189736
10,1.1490463,3.9778516,0.94952816,0.1953647
10,1.1490407,3.1629555,0.96980453,0.21000281
10,1.149037,2.5136747,0.99223721,0.2300044
10,1.1490264,1.99553,1.0144325,0.25391164
10,1.1490704,1.5853286,1.0370336,0.28414512
10,1.1490381,1.2596742,1.0630912,0.31985953
10,1.1490891,1.0000639,1.0873146,0.36625198
10,1.1490592,0.79363066,1.1208589,0.42376983
10,1.14905,0.63090527,1.1571037,0.49224401
10,1.149109,0.50154078,1.2010469,0.57856202
10,1.1491156,0.39774463,1.2601396,0.67895502
10,1.1490963,0.3161931,1.3339475,0.80017865
10,1.1490979,0.25122195,1.4311913,0.93474174
10,1.1491244,0.19933917,1.5668156,1.0841696
10,1.1491593,0.15860692,1.7377536,1.2386628
10,1.1491928,0.12593903,1.9542594,1.3800105
10,1.1492156,0.10007046,2.2138321,1.4975694
0,0.98973173,100003.71,0.62244618,-0.11961081
0,0.98973542,79433.273,0.62133616,-0.086056046
0,0.9897458,63093.824,0.62440854,-0.061614417
0,0.98974639,50122.477,0.62784922,-0.038888313
0,0.9897539,39814.059,0.62718409,-0.024477562
0,0.98975694,31621.139,0.63285679,-0.013202205
0,0.9897626,25116.91,0.6390292,0.0033205862
0,0.989766,19948.785,0.64046121,0.0095422845
0,0.98976719,15847.683,0.64511669,0.018104143
0,0.98977,12590.93,0.65217626,0.030898768
0,0.9897691,10002.226,0.65536392,0.034281708
0,0.98977154,7943.999,0.66429579,0.046679519
0,0.98976082,6307.7339,0.67177659,0.053397119
0,0.98976779,5011.604,0.675749,0.055810653
0,0.9897638,3981.2744,0.68737262,0.066460118
0,0.98976809,3161.0117,0.69606918,0.072169401
0,0.98977244,2510.8032,0.70641649,0.080836728
0,0.98977596,1995.6388,0.71967387,0.091127165
0,0.98978037,1585.5074,0.73385262,0.09879645
0,0.98977733,1258.7913,0.74106616,0.11036466
0,0.98978764,1000.3202,0.7582258,0.12373631
0,0.98978728,794.23785,0.77212059,0.13409826
0,0.98978561,631.00964,0.79184031,0.14673619
0,0.98978233,501.44418,0.81155294,0.16454227
0,0.98979127,398.08914,0.83623469,0.18230492
0,0.98978835,316.31589,0.85966563,0.19746883
0,0.98979437,251.04433,0.88791239,0.21904658
0,0.98979741,199.55299,0.91498107,0.24276988
0,0.98980886,158.42841,0.95059651,0.26617372
0,0.98980135,125.84567,0.98780161,0.2916328
0,0.98980927,100.03201,1.0295001,0.31849501
0,0.98981893,79.415512,1.0781132,0.35028079
0,0.98981279,63.082298,1.1328152,0.37825143
0,0.98981255,50.144421,1.1890769,0.411892
0,0.98982644,39.808914,1.2560245,0.43856183
0,0.98982108,31.629555,1.3264719,0.46781886
0,0.98981303,25.104433,1.4001062,0.49274749
0,0.98982304,19.955299,1.4799069,0.51073456
0,0.98980838,15.857577,1.5615593,0.52745622
0,0.98984367,12.600809,1.6382093,0.5410012
0,0.98986888,10.003201,1.7160776,0.55653185
0,0.9898358,7.9395323,1.7944254,0.57078224
0,0.98988694,6.3105812,1.8693224,0.5861578
0,0.98991537,5.0080128,1.9388825,0.60828835
0,0.98984617,3.9778516,2.0060089,0.63916558
0,0.98988277,3.1629555,2.0715945,0.68050456
0,0.98988575,2.5136747,2.1336217,0.73685288
0,0.98981756,1.99553,2.196523,0.81278306
0,0.98988992,1.5853286,2.265548,0.91545153
0,0.98986119,1.2596742,2.3451562,1.0446436
0,0.9899503,1.0000639,2.436609,1.2068794
0,0.98984951,0.79363066,2.5511343,1.4078261
0,0.98989093,0.63090527,2.701725,1.6418449
0,0.9900139,0.50154078,2.8859053,1.9177113
0,0.98997331,0.39774463,3.1349258,2.2340229
0,0.98990518,0.3161931,3.4341588,2.5762267
0,0.98995513,0.25122195,3.8191333,2.9297206
0,0.99007338,0.19933917,4.2838235,3.300221
0,0.99017924,0.15860692,4.812984,3.6447251
0,0.99023741,0.12593903,5.4230113,3.9632525
0,0.99026763,0.10007046,6.0859814,4.2601199
0,0.99750972,100003.71,0.62635422,-0.11903698
0,0.99558574,79433.273,0.62844753,-0.089218847
0,0.99427247,63093.824,0.62668175,-0.061074674
0,0.99348056,50122.477,0.62716758,-0.041382223
0,0.99304575,39814.059,0.63151777,-0.023779208
0,0.99266005,31621.139,0.63836944,-0.0086536407
0,0.9924221,25116.91,0.64048827,0.00042121101
0,0.99223888,19948.785,0.64550543,0.010598078
0,0.9920494,15847.683,0.64928329,0.019747728
0,0.99192661,12590.93,0.65766126,0.027795786
0,0.99181938,10002.226,0.65746927,0.036009278
0,0.9917323,7943.999,0.66868961,0.042581365
0,0.99163443,6307.7339,0.67422968,0.048975315
0,0.9915598,5011.604,0.68435639,0.059308924
0,0.99149591,3981.2744,0.69254136,0.06453266
0,0.99144036,3161.0117,0.70009863,0.076525405
0,0.99139321,2510.8032,0.71220469,0.081726588
0,0.99134755,1995.6388,0.72280663,0.092768475
0,0.99130553,1585.5074,0.73595083,0.10108665
0,0.99126971,1258.7913,0.7500729,0.11058054
0,0.9912318,1000.3202,0.76200169,0.12268041
0,0.99119967,794.23785,0.77837044,0.13720697
0,0.9911747,631.00964,0.79707748,0.15026096
0,0.99115068,501.44418,0.81915683,0.16708845
0,0.99113137,398.08914,0.84046441,0.18322103
0,0.99111104,316.31589,0.86168331,0.20357081
0,0.99110103,251.04433,0.89005464,0.21865158
0,0.99108016,199.55299,0.9184401,0.24309628
0,0.99106246,158.42841,0.95223355,0.26652738
0,0.99105346,125.84567,0.99069947,0.29371235
0,0.99103743,100.03201,1.0288011,0.32400963
0,0.99102461,79.415512,1.081159,0.34910253
0,0.99102479,63.082298,1.1302857,0.38133416
0,0.99101734,50.144421,1.1914707,0.41273889
0,0.99100804,39.808914,1.2591486,0.44515112
0,0.9909938,31.629555,1.3290744,0.46594214
0,0.99099064,25.104433,1.4044157,0.48739496
0,0.99097282,19.955299,1.4819112,0.5109942
0,0.99095565,15.857577,1.5631162,0.52622873
0,0.99095708,12.600809,1.6416353,0.54239154
0,0.99095631,10.003201,1.7198293,0.55440247
0,0.99096441,7.9395323,1.7943436,0.57030398
0,0.99095404,6.3105812,1.8675851,0.5882501
0,0.99096346,5.0080128,1.9390873,0.6086393
0,0.99090904,3.9778516,2.0057592,0.63901258
0,0.99086046,3.1629555,2.0698268,0.68066376
0,0.99082214,2.5136747,2.1320026,0.73695493
0,0.99084526,1.99553,2.197459,0.81465268
0,0.99093348,1.5853286,2.2664618,0.91669077
0,0.99083346,1.2596742,2.3444605,1.0452996
0,0.99092472,1.0000639,2.4383569,1.2117925
0,0.99091876,0.79363066,2.5588124,1.4076515
0,0.99082422,0.63090527,2.701427,1.6456395
0,0.9909032,0.50154078,2.8945823,1.922786
0,0.99099338,0.39774463,3.1340957,2.2356827
0,0.99095803,0.3161931,3.444983,2.5767725
0,0.99087709,0.25122195,3.821214,2.9446929
0,0.99086976,0.19933917,4.2803855,3.3047307
0,0.99095201,0.15860692,4.8218279,3.6562095
0,0.99106628,0.12593903,5.426125,3.9861026
0,0.99116451,0.10007046,6.0859542,4.2763338
